regiao,rotulo,ponto_id,lat,lon,data_evento,ano_fonte,assunto,subdivisao,logradouro,bairro,nivel_confianca,nominatim_nome_exibicao,nominatim_osm_id,tipo_fonte_negativo,fenomeno_ocorrencia,papel_fonte_dataset,uso_permitido,uso_proibido
Curitiba,0,CUR_SIAC156_NEG_dfcb06973bd50bc8,-25.4312608,-49.2712771,06/02/2026,2026,Trânsito,Fiscalização de estacionamento irregular,EMILIANO PER,CENTRO,medium,"Centro, Curitiba, Paraná, Região Sul, Brasil",5621947,siac156_curitiba_non_hydrological_category_v1,"non-flood (Trânsito/Fiscalização de estacionamento irregular) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_35ee21faae414f51,-25.429499,-49.2600392,03/01/2026,2026,Trânsito,Fiscalização de estacionamento irregular,RUA GENERAL CARNEIRO,CENTRO,strong,"Rua General Carneiro, Centro, Curitiba, Paraná, Região Sul, 80060-140, Brasil",265615038,siac156_curitiba_non_hydrological_category_v1,"non-flood (Trânsito/Fiscalização de estacionamento irregular) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_35ee21faae414f51,-25.429499,-49.2600392,03/01/2026,2026,Trânsito,Fiscalização de estacionamento irregular,RUA GENERAL CARNEIRO,CENTRO,strong,"Rua General Carneiro, Centro, Curitiba, Paraná, Região Sul, 80060-140, Brasil",265615038,siac156_curitiba_non_hydrological_category_v1,"non-flood (Trânsito/Fiscalização de estacionamento irregular) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_35ee21faae414f51,-25.429499,-49.2600392,03/01/2026,2026,Trânsito,Fiscalização de estacionamento irregular,RUA GENERAL CARNEIRO,CENTRO,strong,"Rua General Carneiro, Centro, Curitiba, Paraná, Região Sul, 80060-140, Brasil",265615038,siac156_curitiba_non_hydrological_category_v1,"non-flood (Trânsito/Fiscalização de estacionamento irregular) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_ac7a34ddb6af0404,-25.5024313,-49.2622259,28/03/2026,2026,Coleta,Entulhos diversos (pequena quantidade),Rua Gilmar José Carneiro,XAXIM,strong,"Rua Gilmar José Carneiro, Xaxim, Curitiba, Paraná, Região Sul, 81710-000, Brasil",84913664,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Entulhos diversos (pequena quantidade)) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_fea39e20fdd69457,-25.5084314,-49.2578421,08/05/2026,2026,Coleta,Resíduos vegetais de jardim,Rua Inácio Martins,XAXIM,strong,"Rua Inácio Martins, Xaxim, Curitiba, Paraná, Região Sul, 81720-140, Brasil",85034916,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_f55c1dfff6ceeed6,-25.4860385,-49.3068932,01/04/2026,2026,Coleta,Entulhos diversos (pequena quantidade),Rua Visconde do Serro Frio,NOVO MUNDO,strong,"Rua Visconde do Serro Frio, Vila Uberlândia, Novo Mundo, Curitiba, Paraná, Região Sul, 81050-424, Brasil",129142024,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Entulhos diversos (pequena quantidade)) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_4de5a2d4ea5f0d58,-25.5058756,-49.2205477,17/02/2026,2026,Coleta,Caliças até 5 carrinhos de mão,Rua do Tratorista,BOQUEIRAO,strong,"Rua do Tratorista, Boqueirão, Curitiba, Paraná, Região Sul, 81730-150, Brasil",85573727,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_7d713d269007cf0c,-25.4372186,-49.2804412,01/06/2026,2026,Trânsito,Fiscalização de estacionamento irregular,RUA COMENDADOR ARAÚJO,CENTRO,strong,"Rua Comendador Araújo, Centro, Curitiba, Paraná, Região Sul, 80420-000, Brasil",29464177,siac156_curitiba_non_hydrological_category_v1,"non-flood (Trânsito/Fiscalização de estacionamento irregular) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_6d6f9b2944afac78,-25.4350019,-49.2848897,02/06/2026,2026,Trânsito,Fiscalização de estacionamento irregular,ALAMEDA DOUTOR CARLOS DE CARVALHO,BATEL,strong,"Alameda Doutor Carlos de Carvalho, Batel, Curitiba, Paraná, Região Sul, 80240-240, Brasil",1544401273,siac156_curitiba_non_hydrological_category_v1,"non-flood (Trânsito/Fiscalização de estacionamento irregular) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_c5bd625b747ba761,-25.3851138,-49.3357761,13/03/2026,2026,Coleta,Resíduos vegetais de jardim,Rua Sociólogo Gilberto Freyre,SANTA FELICIDADE,strong,"Rua Sociólogo Gilberto Freyre, Santa Felicidade, Curitiba, Paraná, Região Sul, 82410-220, Brasil",126812410,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_c5bd625b747ba761,-25.3851138,-49.3357761,13/03/2026,2026,Árvore,Remoção de tocos / destoca,Rua Sociólogo Gilberto Freyre,SANTA FELICIDADE,strong,"Rua Sociólogo Gilberto Freyre, Santa Felicidade, Curitiba, Paraná, Região Sul, 82410-220, Brasil",126812410,siac156_curitiba_non_hydrological_category_v1,"non-flood (Árvore/Remoção de tocos / destoca) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_b1bd4ca15c0a05d6,-25.5012171,-49.287831,06/04/2026,2026,Coleta,Resíduos vegetais de jardim,RUA ISMÊNIA VIEIRA DE ALENCAR,CAPAO RASO,strong,"Rua Ismênia Vieira de Alencar, Capão Raso, Curitiba, Paraná, Região Sul, 81110-260, Brasil",24576818,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_8b2689565cc65556,-25.5112446,-49.3225252,22/04/2026,2026,Árvore,Poda de manutenção em árvores,RUA ELVIRA DOS SANTOS GOULART,CIDADE INDUSTRIAL,strong,"Rua Elvira dos Santos Goulart, Cidade Industrial de Curitiba, Curitiba, Paraná, Região Sul, 81305-185, Brasil",1349608421,siac156_curitiba_non_hydrological_category_v1,"non-flood (Árvore/Poda de manutenção em árvores) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_1faf42d8c763805e,-25.4600245,-49.3134642,18/01/2026,2026,Coleta,Resíduos vegetais de jardim,Rua Major França Gomes,SANTA QUITERIA,strong,"Rua Major França Gomes, Santa Quitéria, Curitiba, Paraná, Região Sul, 80310-410, Brasil",99496954,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_12d28c922e4fbea9,-25.4671869,-49.1940255,23/04/2026,2026,Coleta,Caliças até 5 carrinhos de mão,Rua Manoel Felipe Rodrigues Moraes,CAJURU,strong,"Rua Manoel Felipe Rodrigues Moraes, Cajuru, Curitiba, Paraná, Região Sul, 82980-100, Brasil",163153921,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_c9fb77ecb3fcd072,-25.4592361,-49.2160785,30/06/2026,2026,Árvore,Poda de manutenção em árvores,Rua Luiz França,CAJURU,strong,"Rua Luiz França, Cajuru, Curitiba, Paraná, Região Sul, 82940-280, Brasil",317975012,siac156_curitiba_non_hydrological_category_v1,"non-flood (Árvore/Poda de manutenção em árvores) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_c9fb77ecb3fcd072,-25.4592361,-49.2160785,30/06/2026,2026,Coleta,Caliças até 5 carrinhos de mão,Rua Luiz França,CAJURU,strong,"Rua Luiz França, Cajuru, Curitiba, Paraná, Região Sul, 82940-280, Brasil",317975012,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_c9fb77ecb3fcd072,-25.4592361,-49.2160785,30/06/2026,2026,Coleta,Caliças até 5 carrinhos de mão,Rua Luiz França,CAJURU,strong,"Rua Luiz França, Cajuru, Curitiba, Paraná, Região Sul, 82940-280, Brasil",317975012,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_234c4ffab29880dd,-25.3705564,-49.2508417,13/03/2026,2026,Coleta,Caliças até 5 carrinhos de mão,Rua Adão Casemiro Troczinski,BARREIRINHA,strong,"Rua Adão Casemiro Troczinski, Barreirinha, Curitiba, Paraná, Região Sul, 82650-430, Brasil",162219664,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_d15106b2ffc8c669,-25.3900738,-49.286427,19/02/2026,2026,Coleta,Entulhos diversos (pequena quantidade),David Hume,PILARZINHO,strong,"Rua David Hume, Pilarzinho, Curitiba, Paraná, Região Sul, 82110-350, Brasil",150298835,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Entulhos diversos (pequena quantidade)) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_13b640702be5173f,-25.5006371,-49.2166373,05/01/2026,2026,Coleta,Caliças até 5 carrinhos de mão,RUA ADELAIDE MATTANA VILLA,UBERABA,strong,"Rua Adelaide Mattana Villa, Uberaba, Curitiba, Paraná, Região Sul, 81580-420, Brasil",125391136,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_609e69adf3b2bca5,-25.4496739,-49.2076525,06/07/2026,2026,Coleta,Resíduos vegetais de jardim,Rua Pedro Bellon,CAJURU,strong,"Rua Pedro Bellon, Cajuru, Curitiba, Paraná, Região Sul, 82930-000, Brasil",390291891,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_e43a7b5a5558ac23,-25.4510921,-49.2185635,02/08/2023,2023,Coleta,Caliças até 5 carrinhos de mão,RUA ENGENHEIRA ENEDINA ALVES MARQUES,CAJURU,strong,"Rua Engenheira Enedina Alves Marques, Cajuru, Curitiba, Paraná, Região Sul, 82950-070, Brasil",290548411,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_361e12ddbe3798c6,-25.4796086,-49.2643952,20/03/2023,2023,Coleta,Resíduos vegetais de jardim,RUA OMILIO MONTEIRO SOARES,FANNY,strong,"Rua Omílio Monteiro Soares, Fanny, Curitiba, Paraná, Região Sul, 81690-200, Brasil",126271648,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_02547dfea28380bb,-25.4341916,-49.2442699,15/10/2023,2023,Coleta,Resíduos vegetais de jardim,RUA PREFEITO ÂNGELO FERRÁRIO LOPES,CRISTO REI,strong,"Rua Prefeito Ângelo Ferrário Lopes, Cristo Rei, Curitiba, Paraná, Região Sul, 80050-360, Brasil",24576343,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_f8f8cb22f7e6b8e2,-25.4600245,-49.3134642,12/11/2023,2023,Coleta,Resíduos vegetais de jardim,Rua Major França Gomes,SANTA QUITERIA,strong,"Rua Major França Gomes, Santa Quitéria, Curitiba, Paraná, Região Sul, 80310-410, Brasil",99496954,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_130d73c6f44b8a3d,-25.3710633,-49.2810732,20/10/2023,2023,Fiscalização de obras,Alvará de construção,Rua Prodócimo Lago,TABOAO,strong,"Rua Prodócimo Lago, Taboão, Curitiba, Paraná, Região Sul, 82220-320, Brasil",162043346,siac156_curitiba_non_hydrological_category_v1,"non-flood (Fiscalização de obras/Alvará de construção) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_f0452b50aa60552d,-25.4036147,-49.2771041,19/01/2023,2023,Coleta,Resíduos vegetais de jardim,RUA ALBINO BORN,BOM RETIRO,strong,"Rua Albino Born, Bom Retiro, Curitiba, Paraná, Região Sul, 82120-060, Brasil",32944059,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_fe7b766c0695eca8,-25.4985042,-49.2878765,09/06/2023,2023,Trânsito,Fiscalização de estacionamento irregular,Rua André Oszika,CAPAO RASO,strong,"Rua André Oszika, Capão Raso, Curitiba, Paraná, Região Sul, 81110-230, Brasil",719428458,siac156_curitiba_non_hydrological_category_v1,"non-flood (Trânsito/Fiscalização de estacionamento irregular) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_f4438ae8e2f1bc79,-25.4125237,-49.2408446,27/06/2023,2023,Coleta,Resíduos vegetais de jardim,AVENIDA NOSSA SENHORA DA LUZ,BACACHERI,strong,"Avenida Nossa Senhora da Luz, Bacacheri, Curitiba, Paraná, Região Sul, 80040-320, Brasil",252395985,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_5ae7929b8d7d1d0b,-25.5207573,-49.2443177,03/08/2023,2023,Coleta,Caliças até 5 carrinhos de mão,Rua Santina Peretti de Castro,BOQUEIRAO,strong,"Rua Santina Peretti de Castro, Boqueirão, Curitiba, Paraná, Região Sul, 81750-400, Brasil",126290505,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_d319b41aa583ac42,-25.4226016,-49.2371847,12/01/2023,2023,Coleta,Resíduos vegetais de jardim,Rua Doutor João Evangelista Espíndola,JARDIM SOCIAL,strong,"Rua Doutor João Evangelista Espíndola, Jardim Social, Curitiba, Paraná, Região Sul, 82520-020, Brasil",338482535,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_5b2c313523c999f2,-25.4599763,-49.2637669,04/03/2023,2023,Coleta,Resíduos vegetais de jardim,Rua Doutor Pamphilo DAssumpção,PAROLIN,medium,"Parolin, Curitiba, Paraná, Região Sul, Brasil",4141958,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_aa9e2e877fc84ae9,-25.4719843,-49.225472,14/02/2023,2023,Coleta,Resíduos vegetais de jardim,Rua Mario Bueno Sobrinho,UBERABA,strong,"Rua Mário Bueno Sobrinho, Uberaba, Curitiba, Paraná, Região Sul, 81530-590, Brasil",125389837,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Resíduos vegetais de jardim) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_a17a61f718793daf,-25.4001547,-49.3178654,25/07/2023,2023,Coleta,Caliças até 5 carrinhos de mão,RUA LOURENÇO COSTA,SANTA FELICIDADE,strong,"Rua Lourenço Costa, Santa Felicidade, Curitiba, Paraná, Região Sul, 82020-000, Brasil",161351595,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_bd5f0344e24518da,-25.4074203,-49.2515182,11/04/2023,2023,Coleta,Caliças até 5 carrinhos de mão,Jovino do Rosário,CABRAL,medium,"Cabral, Curitiba, Paraná, Região Sul, Brasil",6228441,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
Curitiba,0,CUR_SIAC156_NEG_62c48d7f3c7be595,-25.4115585,-49.2847242,27/04/2023,2023,Coleta,Caliças até 5 carrinhos de mão,RUA TENENTE JOÃO GOMES DA SILVA,VISTA ALEGRE,strong,"Rua Tenente João Gomes da Silva, Vista Alegre, Curitiba, Paraná, Região Sul, 80520-120, Brasil",928099648,siac156_curitiba_non_hydrological_category_v1,"non-flood (Coleta/Caliças até 5 carrinhos de mão) - causally independent of rain, see negative_categories_curitiba.py",siac156_curitiba_negative_v1,"Ponto negativo administrativo geocodificado, pareado por bairro com positivo real, sem colisao <30m. Mesma regra causal do v12 Recife.","Nao usar como escore, threshold ou variavel derivada do rotulo. Ausencia de registro NAO foi usada como criterio -- presenca de outro fenomeno real."
